task_name,family,value,n_seeds,n_agents_p25,n_agents_p50,n_agents_p75,n_agents_mean,steps_p25,steps_p50,steps_p75,steps_mean,return_p25,return_p50,return_p75,return_mean,final_disagreement_p25,final_disagreement_p50,final_disagreement_p75,final_disagreement_mean,consensus_error_p25,consensus_error_p50,consensus_error_p75,consensus_error_mean,msgs_sent_p25,msgs_sent_p50,msgs_sent_p75,msgs_sent_mean,comm_mse_p25,comm_mse_p50,comm_mse_p75,comm_mse_mean,comm_zero_frac_p25,comm_zero_frac_p50,comm_zero_frac_p75,comm_zero_frac_mean,comm_age_mean_p25,comm_age_mean_p50,comm_age_mean_p75,comm_age_mean_mean,comm_age_peak_p25,comm_age_peak_p50,comm_age_peak_p75,comm_age_peak_mean,sent_msgs_p25,sent_msgs_p50,sent_msgs_p75,sent_msgs_mean,delivered_real_msgs_p25,delivered_real_msgs_p50,delivered_real_msgs_p75,delivered_real_msgs_mean,delivery_rate_p25,delivery_rate_p50,delivery_rate_p75,delivery_rate_mean,loss_rate_p25,loss_rate_p50,loss_rate_p75,loss_rate_mean,delivered_bits_p25,delivered_bits_p50,delivered_bits_p75,delivered_bits_mean,bits_per_delivered_p25,bits_per_delivered_p50,bits_per_delivered_p75,bits_per_delivered_mean,status_none_p25,status_none_p50,status_none_p75,status_none_mean,status_delivered_p25,status_delivered_p50,status_delivered_p75,status_delivered_mean,status_replayed_p25,status_replayed_p50,status_replayed_p75,status_replayed_mean,status_spoofed_p25,status_spoofed_p50,status_spoofed_p75,status_spoofed_mean,status_dropped_p25,status_dropped_p50,status_dropped_p75,status_dropped_mean,status_jammed_p25,status_jammed_p50,status_jammed_p75,status_jammed_mean,status_partitioned_p25,status_partitioned_p50,status_partitioned_p75,status_partitioned_mean,status_stale_p25,status_stale_p50,status_stale_p75,status_stale_mean,lyap_rho_p25,lyap_rho_p50,lyap_rho_p75,lyap_rho_mean,lyap_rho_r2_p25,lyap_rho_r2_p50,lyap_rho_r2_p75,lyap_rho_r2_mean,lyap_monotone_frac_p25,lyap_monotone_frac_p50,lyap_monotone_frac_p75,lyap_monotone_frac_mean,lyap_ultimate_bound_p25,lyap_ultimate_bound_p50,lyap_ultimate_bound_p75,lyap_ultimate_bound_mean,lyap_mean_drift_p25,lyap_mean_drift_p50,lyap_mean_drift_p75,lyap_mean_drift_mean,time_to_eps_p25,time_to_eps_p50,time_to_eps_p75,time_to_eps_mean,converged_p25,converged_p50,converged_p75,converged_mean,nominal_lambda2_p25,nominal_lambda2_p50,nominal_lambda2_p75,nominal_lambda2_mean,eff_lambda2_p25,eff_lambda2_p50,eff_lambda2_p75,eff_lambda2_mean,demand_p25,demand_p50,demand_p75,demand_mean,lambda_opt_p25,lambda_opt_p50,lambda_opt_p75,lambda_opt_mean,final_lambda_disagreement_p25,final_lambda_disagreement_p50,final_lambda_disagreement_p75,final_lambda_disagreement_mean,final_power_mismatch_p25,final_power_mismatch_p50,final_power_mismatch_p75,final_power_mismatch_mean,final_cost_gap_p25,final_cost_gap_p50,final_cost_gap_p75,final_cost_gap_mean,final_dispatch_regret_p25,final_dispatch_regret_p50,final_dispatch_regret_p75,final_dispatch_regret_mean,phys_violation_frac_p25,phys_violation_frac_p50,phys_violation_frac_p75,phys_violation_frac_mean,phys_infeasible_p25,phys_infeasible_p50,phys_infeasible_p75,phys_infeasible_mean,phys_max_loading_p25,phys_max_loading_p50,phys_max_loading_p75,phys_max_loading_mean,phys_pmin_p25,phys_pmin_p50,phys_pmin_p75,phys_pmin_mean,phys_pmax_p25,phys_pmax_p50,phys_pmax_p75,phys_pmax_mean
cons__mean,spoof,1.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-1.1533761258404618,-0.9285561054870632,-0.8157352783446893,-1.003349930341503,0.8157352783446893,0.9285561054870632,1.1533761258404618,1.003349930341503,0.056927838936022296,0.07323963636993755,0.13593525783626492,0.09806924205450325,5040.0,5340.0,6000.0,5424.0,1.0523662019226836,1.0604547761586507,1.0738048623911134,1.0662665015046746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161280.0,170880.0,192000.0,173568.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983474750799131,0.97438545683952,0.9831524232162985,0.9423729812609561,0.15602595852987855,0.3055475161843374,0.4446259027275343,0.32662737098888317,0.5041666666666667,0.5333333333333333,0.55,0.5316666666666666,0.9364342289022421,0.9894491489623938,1.117456084485687,1.0019790276283573,-0.29971959690254,-0.25580562148332675,-0.22768769134752787,-0.2695654340886901,,,,,0.0,0.0,0.0,0.0,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,bandwidth,0.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.0046749256137454745,-0.0003824135812866,-5.41637785283193e-05,-0.020866944423471593,5.41637785283193e-05,0.0003824135812866,0.0046749256137454745,0.020866944423471593,0.0031822491500526503,0.0062642584658267,0.024573573060741774,0.020200103975512983,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161280.0,170880.0,192000.0,173568.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114747606682085,0.8599951352284371,0.9082570728125441,0.8657678038404789,0.9040093524712616,0.9763842220954819,0.9889876806036688,0.8851186050996578,1.0,1.0,1.0,1.0,0.00016395163288807164,0.0011461298269563,0.007940571552287475,0.021671196450913713,-0.3170850454888756,-0.2708821267506987,-0.2474897521276518,-0.28594015052065735,14.5,16.5,18.75,16.6,1.0,1.0,1.0,1.0,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,bandwidth,1.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-113.57530991598018,-12.160950412984432,-7.328990624843556e-20,-51.049421486907974,7.328990624843556e-20,12.160950412984432,113.57530991598018,51.049421486907974,6.402468057883663,7.041085985949545,8.653906606992663,7.042101354790319,5040.0,5340.0,6000.0,5424.0,0.3771939079255496,0.8796927284311225,2.053415883293563,1.4261121835972352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438778100137529,0.740810290340745,1.0,0.7214415883512175,0.0,0.4826560964286166,0.993820221095502,0.4949158990493025,0.4041666666666667,0.6666666666666666,0.9458333333333333,0.6133333333333334,1.381029598074405e-16,12.160950407679938,113.07417351632523,51.087603287062656,-0.2778020636055181,-0.015509310821594763,1.5991356641379628,0.5645357585207511,7.0,10.0,13.0,11.0,0.0,0.5,1.0,0.5,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,bandwidth,2.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-8.738785583063528,-4.942377330513078e-19,-4.5220170402201415e-20,-4.228420569278843,4.5220170402201415e-20,4.942377330513078e-19,8.738785583063528,4.228420569278843,0.5599356458761354,0.6818133559572622,0.8563093076094501,0.7573635327973615,5040.0,5340.0,6000.0,5424.0,0.033691476129541695,0.047383181417954,0.204773354877833,0.10366035621457717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10080.0,10680.0,12000.0,10848.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44134672359853894,0.46413551406874387,0.6452891204627258,0.5492157023192477,0.887233874771622,0.9812976259825847,0.9939944014806665,0.9348910827102828,0.4708333333333333,0.95,0.9916666666666667,0.76,8.521009045611308e-17,9.31311076150933e-16,8.795793157740246,4.2639508709329075,-0.30120822661561863,-0.26965006497435307,-0.10752792453329613,-0.21581425677306781,7.5,10.5,12.75,10.166666666666666,0.0,1.0,1.0,0.6,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,bandwidth,3.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-2.2683673468743955,-0.8081632653531501,-2.402959021551774e-20,-1.0992857142775456,2.402959021551774e-20,0.8081632653531501,2.2683673468743955,1.0992857142775456,0.08493490616573166,0.1125363072634832,0.157895865709417,0.1219024925339895,5040.0,5340.0,6000.0,5424.0,0.007322986588944026,0.01051853768966865,0.016839201542425075,0.01411037593375491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15120.0,16020.0,18000.0,16272.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4442568861757853,0.5656692614555279,0.709258274594712,0.5985736086898029,0.8255212557125877,0.941666438701832,0.9942349263185805,0.8680069841422716,0.2791666666666666,0.9916666666666666,1.0,0.7033333333333334,4.5279885283109164e-17,0.8081632665784156,2.268367345197112,1.0992857140647474,-0.3088885879513394,-0.269650064974353,-0.22494219117244643,-0.2679665043564228,7.0,9.0,11.0,9.2,0.0,0.5,1.0,0.5,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,bandwidth,4.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.635500000019849,-0.5510000000132451,-1.3501199649469943e-19,-0.3794000000230005,1.3501199649469943e-19,0.5510000000132451,0.635500000019849,0.3794000000230005,0.01623101472623005,0.03473658919694555,0.04527747498973653,0.03923306760728836,5040.0,5340.0,6000.0,5424.0,0.002191047700731975,0.0033668521224578998,0.004745528758249601,0.0038353139994412797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20160.0,21360.0,24000.0,21696.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46414181186763126,0.974305109007301,0.9814237658704362,0.768635666926298,0.2870725337055854,0.37309918748953397,0.9872944723080144,0.5740827845400316,1.0,1.0,1.0,1.0,2.544082602939382e-16,0.5510000003583044,0.6355000005369666,0.3794000006222439,-0.31708517301229955,-0.26591757817296646,-0.23681623435247132,-0.2799645995939985,8.5,10.0,11.25,9.75,0.0,0.0,1.0,0.4,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,bandwidth,8.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.028406615066740526,-0.013962323292970251,-0.0064292482458543,-0.031078356114359197,0.0064292482458543,0.013962323292970251,0.028406615066740526,0.031078356114359197,0.0022737740680893,0.0058851909321991,0.024586178820187973,0.0202666941004263,5040.0,5340.0,6000.0,5424.0,2.6169040903369572e-05,3.291031225813856e-05,3.692549804375749e-05,3.238643850050611e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40320.0,42720.0,48000.0,43392.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965348189911331,0.9113136260613743,0.9332424259867812,0.914863841313017,0.6388446527428011,0.7206478923010687,0.8225194040582474,0.7203022513814591,1.0,1.0,1.0,0.9983333333333334,0.00643401448057015,0.0139723956889292,0.028407674779531173,0.031082415328835676,-0.3169978604240562,-0.2706246711755387,-0.24736786831811364,-0.28576996032580926,14.25,15.5,18.5,16.3,1.0,1.0,1.0,1.0,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,byzantine,0.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.0046749256137454745,-0.0003824135812866,-5.41637785283193e-05,-0.020866944423471593,5.41637785283193e-05,0.0003824135812866,0.0046749256137454745,0.020866944423471593,0.0031822491500526503,0.0062642584658267,0.024573573060741774,0.020200103975512983,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161280.0,170880.0,192000.0,173568.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114747606682085,0.8599951352284371,0.9082570728125441,0.8657678038404789,0.9040093524712616,0.9763842220954819,0.9889876806036688,0.8851186050996578,1.0,1.0,1.0,1.0,0.00016395163288807164,0.0011461298269563,0.007940571552287475,0.021671196450913713,-0.3170850454888756,-0.2708821267506987,-0.2474897521276518,-0.28594015052065735,14.5,16.5,18.75,16.6,1.0,1.0,1.0,1.0,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,byzantine,0.1,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.017456703129365175,-0.00618637449805675,-0.0005140989659248499,-0.030708166373617524,0.0005140989659248499,0.00618637449805675,0.017456703129365175,0.030708166373617524,0.003964608411054525,0.00657258873324445,0.022300879552147275,0.02525590669619183,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161280.0,170880.0,192000.0,173568.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8232872742907161,0.8822729786797898,0.9170339626295912,0.8718164544673099,0.6309858741095208,0.9243775982556457,0.9657470917838379,0.7768407402704872,0.7916666666666667,1.0,1.0,0.8916666666666666,0.000884637269969425,0.009786321197768802,0.05798640751515295,0.07436671514023391,-0.31619159853698886,-0.2707973594778402,-0.2476185939754867,-0.2857761301548215,12.25,13.5,20.0,17.2,1.0,1.0,1.0,1.0,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,byzantine,0.25,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.3467035280196533,-0.2050538614312247,-0.0797204275846085,-0.31205659060266405,0.0797204275846085,0.2050538614312247,0.3467035280196533,0.31205659060266405,0.01614974152333645,0.03502216494143115,0.06611345906965374,0.05310353565014288,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161280.0,170880.0,192000.0,173568.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075978521859758,0.9385260288812396,0.9451744230206882,0.9258634400865035,0.3257544124314372,0.4414013083185106,0.4820149516925666,0.3984299207463072,0.5875,0.6166666666666667,0.6333333333333333,0.6066666666666667,0.5660663758863138,0.7385549186931701,0.9633917778928087,0.8061702058744633,-0.3155920739005721,-0.2689871081753885,-0.2403720907049699,-0.2810869897510041,17.0,20.0,36.0,25.555555555555557,1.0,1.0,1.0,0.9,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,byzantine,0.5,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-3.1054891117857077,-2.8273130761882577,-1.4030153370372844,-2.4820775499564616,1.4030153370372844,2.8273130761882577,3.1054891117857077,2.4820775499564616,0.13678883134194728,0.16264510596676315,0.1876449070005589,0.17214401776961175,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161280.0,170880.0,192000.0,173568.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115484951306815,0.9416637241847847,0.9819388485011276,0.9307261015349313,0.19551901880753803,0.3058765347849901,0.45226426648096685,0.35899696742117,0.55,0.5583333333333333,0.5666666666666667,0.5549999999999999,1.8476827251219068,2.2722358450233813,2.969988355726738,2.4357623682780485,-0.29370158406167823,-0.219106193965074,-0.20074403731727208,-0.2449199737617742,22.5,26.0,29.5,26.0,0.0,0.0,0.0,0.2,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,jam,0.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.0046749256137454745,-0.0003824135812866,-5.41637785283193e-05,-0.020866944423471593,5.41637785283193e-05,0.0003824135812866,0.0046749256137454745,0.020866944423471593,0.0031822491500526503,0.0062642584658267,0.024573573060741774,0.020200103975512983,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161280.0,170880.0,192000.0,173568.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114747606682085,0.8599951352284371,0.9082570728125441,0.8657678038404789,0.9040093524712616,0.9763842220954819,0.9889876806036688,0.8851186050996578,1.0,1.0,1.0,1.0,0.00016395163288807164,0.0011461298269563,0.007940571552287475,0.021671196450913713,-0.3170850454888756,-0.2708821267506987,-0.2474897521276518,-0.28594015052065735,14.5,16.5,18.75,16.6,1.0,1.0,1.0,1.0,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349285,1.3426265259552532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,jam,0.1,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-4.589854627184451,-1.746555055890183,-0.7030028879264703,-2.5351916935252206,0.7030028879264703,1.746555055890183,4.589854627184451,2.5351916935252206,0.05639814361682788,0.11830094398406196,0.2839987063370104,0.16910452446823881,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.09680851063829785,0.10241841491841486,0.12321428571428565,0.10738710361416808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,4320.0,4800.0,5415.0,4848.0,0.8767857142857143,0.8975815850815851,0.9031914893617021,0.892612896385832,0.09680851063829782,0.10241841491841486,0.12321428571428565,0.10738710361416806,138240.0,153600.0,173280.0,155136.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,4320.0,4800.0,5415.0,4848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,540.0,540.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714628098617892,0.9772791836536123,0.9846934135854685,0.976762127676712,0.4010955244980585,0.4574647192674083,0.48885460960555893,0.47712809370126125,0.6375000000000001,1.0,1.0,0.8416666666666668,0.7103787671310323,1.7507771084153758,4.597267046889496,2.539019622671343,-0.2923486123949838,-0.24591433798722787,-0.18978172602451485,-0.2440347380356281,48.0,48.0,48.0,48.0,0.0,0.0,0.0,0.1,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.8842162870286435,1.2130110633697608,1.3433138973250773,1.2033878608038124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cons__median,jam,0.25,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-6.018120526635769,-4.760047838345243,-2.508460613074772,-5.083391288862081,2.508460613074772,4.760047838345243,6.018120526635769,5.083391288862081,0.15942857554994247,0.2534787433186963,0.37718366894856803,0.291926753381497,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.2194570135746606,0.24734042553191485,0.29166666666666663,0.2551112578583238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,3645.0,4050.0,4485.0,4050.0,0.7083333333333334,0.7526595744680851,0.7805429864253394,0.7448887421416763,0.2194570135746606,0.24734042553191485,0.29166666666666663,0.2551112578583238,116640.0,129600.0,143520.0,129600.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,3645.0,4050.0,4485.0,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,1320.0,1470.0,1374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874653042075008,0.9891054865202131,0.991134140919161,0.9893339296868111,0.29726788332091475,0.3591228995259196,0.416840455738088,0.3625338808181512,0.6625,0.825,1.0,0.795,2.508690861560508,4.759854163029219,6.017087332282444,5.084968382761774,-0.23122949669748682,-0.21716517607396096,-0.16011878885416375,-0.20156474478001382,,,,,0.0,0.0,0.0,0.0,1.0244331844320256,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.5686907553582905,0.6983085111830164,0.7270296305536392,0.6997044264029464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
