task_name,family,value,n_seeds,n_agents_p25,n_agents_p50,n_agents_p75,n_agents_mean,steps_p25,steps_p50,steps_p75,steps_mean,return_p25,return_p50,return_p75,return_mean,final_disagreement_p25,final_disagreement_p50,final_disagreement_p75,final_disagreement_mean,comm_mse_p25,comm_mse_p50,comm_mse_p75,comm_mse_mean,comm_zero_frac_p25,comm_zero_frac_p50,comm_zero_frac_p75,comm_zero_frac_mean,comm_age_mean_p25,comm_age_mean_p50,comm_age_mean_p75,comm_age_mean_mean,comm_age_peak_p25,comm_age_peak_p50,comm_age_peak_p75,comm_age_peak_mean,sent_msgs_p25,sent_msgs_p50,sent_msgs_p75,sent_msgs_mean,delivered_real_msgs_p25,delivered_real_msgs_p50,delivered_real_msgs_p75,delivered_real_msgs_mean,delivery_rate_p25,delivery_rate_p50,delivery_rate_p75,delivery_rate_mean,loss_rate_p25,loss_rate_p50,loss_rate_p75,loss_rate_mean,delivered_bits_p25,delivered_bits_p50,delivered_bits_p75,delivered_bits_mean,bits_per_delivered_p25,bits_per_delivered_p50,bits_per_delivered_p75,bits_per_delivered_mean,status_none_p25,status_none_p50,status_none_p75,status_none_mean,status_delivered_p25,status_delivered_p50,status_delivered_p75,status_delivered_mean,status_replayed_p25,status_replayed_p50,status_replayed_p75,status_replayed_mean,status_spoofed_p25,status_spoofed_p50,status_spoofed_p75,status_spoofed_mean,status_dropped_p25,status_dropped_p50,status_dropped_p75,status_dropped_mean,status_jammed_p25,status_jammed_p50,status_jammed_p75,status_jammed_mean,status_partitioned_p25,status_partitioned_p50,status_partitioned_p75,status_partitioned_mean,status_stale_p25,status_stale_p50,status_stale_p75,status_stale_mean,lyap_rho_p25,lyap_rho_p50,lyap_rho_p75,lyap_rho_mean,lyap_rho_r2_p25,lyap_rho_r2_p50,lyap_rho_r2_p75,lyap_rho_r2_mean,lyap_monotone_frac_p25,lyap_monotone_frac_p50,lyap_monotone_frac_p75,lyap_monotone_frac_mean,lyap_ultimate_bound_p25,lyap_ultimate_bound_p50,lyap_ultimate_bound_p75,lyap_ultimate_bound_mean,lyap_mean_drift_p25,lyap_mean_drift_p50,lyap_mean_drift_p75,lyap_mean_drift_mean,time_to_eps_p25,time_to_eps_p50,time_to_eps_p75,time_to_eps_mean,converged_p25,converged_p50,converged_p75,converged_mean,nominal_lambda2_p25,nominal_lambda2_p50,nominal_lambda2_p75,nominal_lambda2_mean,eff_lambda2_p25,eff_lambda2_p50,eff_lambda2_p75,eff_lambda2_mean,n_edges_p25,n_edges_p50,n_edges_p75,n_edges_mean,k_colors_p25,k_colors_p50,k_colors_p75,k_colors_mean,final_conflicts_p25,final_conflicts_p50,final_conflicts_p75,final_conflicts_mean,final_conflict_frac_p25,final_conflict_frac_p50,final_conflict_frac_p75,final_conflict_frac_mean
consensus_median,jitter,8.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-8.40823720718271e-05,-1.2370328019731242e-05,-8.407742839071258e-07,-0.0006782251100074419,8.407742839071258e-07,1.237032801973124e-05,8.40823720718271e-05,0.0006782251100074419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687080138850735,0.9925728755023455,1.0108703587802192,0.9862647421447155,8.0,8.0,8.0,8.0,5040.0,5340.0,6000.0,5424.0,3485.5,3725.5,4217.0,3787.5,0.6944642857142858,0.6976515151515152,0.7019469108398075,0.6982278819915487,0.2980530891601924,0.3023484848484848,0.3055357142857143,0.30177211800845116,111536.0,119216.0,134944.0,121200.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,3485.5,3725.5,4217.0,3787.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7665780855130955,0.8031399749280868,0.8403007354196564,0.8086195139701605,0.9540581858925434,0.9700084257730247,0.9874356520565644,0.9697905060756215,0.9666666666666667,0.975,0.9958333333333333,0.9766666666666668,5.691620110931987e-06,2.8567407389665242e-05,0.00020075256469319103,0.001229528252064156,-0.3170851696313621,-0.2709001464032298,-0.24806030578852686,-0.28627662917588176,10.75,13.0,13.75,13.2,1.0,1.0,1.0,1.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.8037095564513987,0.9275100466270074,1.174437039088484,0.9777685034626853,,,,,,,,,,,,,,,,
consensus_median,latency,0.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.004674925613745541,-0.00038241358128662383,-5.41637785283207e-05,-0.020866944423471617,5.41637785283207e-05,0.00038241358128662383,0.004674925613745541,0.020866944423471617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161280.0,170880.0,192000.0,173568.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114747606682085,0.8599951352284371,0.9082570728125441,0.8657678038404789,0.9040093524712616,0.9763842220954819,0.9889876806036689,0.8851186050996578,1.0,1.0,1.0,1.0,0.00016395163288808655,0.0011461298269563555,0.007940571552287536,0.021671196450913748,-0.3170850454888756,-0.2708821267506988,-0.24748975212765184,-0.28594015052065735,14.5,16.5,18.75,16.6,1.0,1.0,1.0,1.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349283,1.3426265259552532,,,,,,,,,,,,,,,,
consensus_median,latency,1.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.014926663597525987,-0.005723281320390374,-0.00042468304173936275,-0.028412586482179404,0.00042468304173936275,0.005723281320390374,0.014926663597525987,0.028412586482179404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5040.0,5340.0,6000.0,5424.0,4956.0,5251.0,5900.0,5333.6,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333332,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,158592.0,168032.0,188800.0,170675.2,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,4956.0,5251.0,5900.0,5333.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8465895786564475,0.8881854976898211,0.9219047435113759,0.8874731599856507,0.825608036122375,0.9563770008236889,0.982628057515249,0.8781493999023098,1.0,1.0,1.0,1.0,0.0010032703144707707,0.011540030633884204,0.021749088034909603,0.03150368033034579,-0.31708244183387624,-0.2708174353797331,-0.24740472811494707,-0.2858143898196789,19.0,21.0,26.0,23.1,1.0,1.0,1.0,1.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0073592980248254,1.3234016241675213,1.4906680623560127,1.3202494171893324,,,,,,,,,,,,,,,,
consensus_median,latency,2.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.03616300120233034,-0.02108195782991224,-0.002261570440307235,-0.03454483087759314,0.002261570440307235,0.02108195782991224,0.03616300120233034,0.03454483087759314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5040.0,5340.0,6000.0,5424.0,4872.0,5162.0,5800.0,5243.2,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666666,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,155904.0,165184.0,185600.0,167782.4,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,4872.0,5162.0,5800.0,5243.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700373477685348,0.9036701011914622,0.9272929048241918,0.8989365954090692,0.7801220094123329,0.9308058978178999,0.9640005877906959,0.8731321143837206,1.0,1.0,1.0,1.0,0.004730315105915095,0.03244095735901764,0.057010552651365606,0.04177813495297785,-0.3170682439269497,-0.2706998798595073,-0.24720711519834743,-0.285712185746422,19.0,24.0,28.0,25.555555555555557,1.0,1.0,1.0,0.9,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.990285411617625,1.3009710881646819,1.4654025019770973,1.2978723084234116,,,,,,,,,,,,,,,,
consensus_median,latency,4.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.07819337267434756,-0.043334607788155385,-0.011844801307272043,-0.06018179290242964,0.011844801307272043,0.043334607788155385,0.07819337267434756,0.06018179290242964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5040.0,5340.0,6000.0,5424.0,4704.0,4984.0,5600.0,5062.4,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,150528.0,159488.0,179200.0,161996.8,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,4704.0,4984.0,5600.0,5062.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847496643608267,0.9081707072317393,0.9108141382753916,0.902992843421187,0.8281447136155354,0.9137390842148478,0.9506316501969537,0.8926776490824141,0.9416666666666667,0.9666666666666667,0.9833333333333333,0.9566666666666667,0.016683688726221092,0.054774604962130435,0.11158216471159413,0.07370691647358689,-0.31696466795522416,-0.2704358222143488,-0.2462759420697193,-0.285284903046008,24.0,29.0,37.0,32.333333333333336,1.0,1.0,1.0,0.9,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.9561376388032239,1.256110016159003,1.4148713812192664,1.25311809089157,,,,,,,,,,,,,,,,
consensus_median,latency,8.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.20641721921026207,-0.12122465848290918,-0.04030257151536195,-0.16336762982618624,0.04030257151536195,0.1212246584829092,0.20641721921026207,0.16336762982618624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5040.0,5340.0,6000.0,5424.0,4368.0,4628.0,5200.0,4700.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,139776.0,148096.0,166400.0,150425.6,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,4368.0,4628.0,5200.0,4700.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8908363746976989,0.9053076853559165,0.9230166047696327,0.9071902668579691,0.9263314664066717,0.9405124127749339,0.9684463687575025,0.9378269548581859,0.6208333333333333,0.7083333333333333,0.8500000000000001,0.7299999999999999,0.0540817502785449,0.14518424628608484,0.2384432438777379,0.19167619129862973,-0.3164044281984815,-0.2691924583889423,-0.24552685097426105,-0.28356513909727876,40.0,40.0,42.25,42.5,0.0,1.0,1.0,0.6,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.8878420931744222,1.1663878721476457,1.3138091397036045,1.1636096558278861,,,,,,,,,,,,,,,,
consensus_median,msg_drop,0.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.004674925613745541,-0.00038241358128662383,-5.41637785283207e-05,-0.020866944423471617,5.41637785283207e-05,0.00038241358128662383,0.004674925613745541,0.020866944423471617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161280.0,170880.0,192000.0,173568.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114747606682085,0.8599951352284371,0.9082570728125441,0.8657678038404789,0.9040093524712616,0.9763842220954819,0.9889876806036689,0.8851186050996578,1.0,1.0,1.0,1.0,0.00016395163288808655,0.0011461298269563555,0.007940571552287536,0.021671196450913748,-0.3170850454888756,-0.2708821267506988,-0.24748975212765184,-0.28594015052065735,14.5,16.5,18.75,16.6,1.0,1.0,1.0,1.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349283,1.3426265259552532,,,,,,,,,,,,,,,,
consensus_median,msg_drop,0.1,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.001188227908694121,-0.00017913947093221231,-1.0130502449821923e-05,-0.0015172002124733506,1.0130502449821923e-05,0.0001791394709322123,0.001188227908694121,0.0015172002124733506,0.0,0.0,0.0,0.0,0.09877999068250641,0.10271867612293144,0.10337381164587046,0.10125260185705634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,4533.75,4787.0,5381.25,4875.3,0.8966261883541295,0.8972813238770685,0.9012200093174936,0.8987473981429437,0.09877999068250637,0.10271867612293145,0.10337381164587045,0.10125260185705631,145080.0,153184.0,172200.0,156009.6,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,4533.75,4787.0,5381.25,4875.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.75,553.0,613.5,548.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7839646492711116,0.8508765346693151,0.8775135648747999,0.8384271113937674,0.9508399400394223,0.9677027838247241,0.9830146933428504,0.9493390530321177,1.0,1.0,1.0,1.0,4.907726266227395e-05,0.00046974777872358335,0.002724059885392545,0.0023069477684571965,-0.3170851556042136,-0.2708893203442556,-0.24805757572688658,-0.28626264625750736,11.25,12.5,14.75,13.5,1.0,1.0,1.0,1.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.002316302524644,1.289004468589311,1.483943162620112,1.2966025515428263,,,,,,,,,,,,,,,,
consensus_median,msg_drop,0.3,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-1.1621650538778666e-05,-6.173805547707015e-06,-3.7958727048743106e-07,-7.994483564195723e-05,3.7958727048743106e-07,6.173805547707015e-06,1.1621650538778666e-05,7.994483564195723e-05,0.0,0.0,0.0,0.0,0.29615299823633157,0.29915377176015473,0.3033909853249476,0.3001227007656015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,3561.5,3730.5,4171.0,3796.7,0.6966090146750524,0.7008462282398453,0.7038470017636684,0.6998772992343985,0.29615299823633157,0.29915377176015473,0.30339098532494757,0.30012270076560144,113968.0,119376.0,133472.0,121494.4,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,3561.5,3730.5,4171.0,3796.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.5,1609.5,1829.0,1627.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576415743154765,0.7956209353540129,0.8099717498860965,0.7826310637229591,0.9683245040640771,0.9787323383771649,0.9907685987847573,0.9777654987776423,1.0,1.0,1.0,0.9983333333333333,2.0410322111808454e-06,2.126690158226051e-05,3.889428403582557e-05,0.00017502615087188484,-0.31708517298098465,-0.2709008459418264,-0.24807213759259472,-0.28628660051378785,10.25,12.0,13.5,11.8,1.0,1.0,1.0,1.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.7523290846794906,0.9585068278325498,1.1559670439757588,0.978214917434881,,,,,,,,,,,,,,,,
consensus_median,msg_drop,0.5,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-5.215079329869562e-05,-2.8099403163679163e-07,-3.942165312016939e-08,-5.477907012798786e-05,3.942165312016939e-08,2.8099403163679163e-07,5.215079329869562e-05,5.477907012798786e-05,0.0,0.0,0.0,0.0,0.4940806878306878,0.49688285570638513,0.5059596555174386,0.4996235639791136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,2550.5,2613.5,3019.0,2715.7,0.49404034448256146,0.5031171442936149,0.5059193121693122,0.5003764360208864,0.4940806878306878,0.49688285570638513,0.5059596555174386,0.4996235639791136,81616.0,83632.0,96608.0,86902.4,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,2550.5,2613.5,3019.0,2715.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480.5,2726.5,2981.0,2708.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7266349583305726,0.7487598294096407,0.8171132564833534,0.7632981047798524,0.9863026873439593,0.9944198593666543,0.9970659957586724,0.9900217856829666,1.0,1.0,1.0,0.9983333333333333,2.4917677428096274e-07,1.5861054389620875e-06,0.00020017735242440238,0.0001352979393357091,-0.31708517298015737,-0.2709009072154025,-0.24806987705161967,-0.28628701994321304,11.25,12.5,13.75,12.6,1.0,1.0,1.0,1.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.3557292448486561,0.4543569557187404,0.6217194377620987,0.4903705255914554,,,,,,,,,,,,,,,,
consensus_median,msg_drop,0.7,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.0003315763475045744,-2.2759135804045062e-05,-9.721599779203514e-07,-0.000797893625461982,9.721599779203514e-07,2.2759135804045062e-05,0.0003315763475045744,0.000797893625461982,0.0,0.0,0.0,0.0,0.6952040745376165,0.7012484737484737,0.70645964360587,0.7010229071834448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,1496.75,1555.0,1824.5,1622.7,0.29354035639413,0.29875152625152623,0.30479592546238354,0.29897709281655505,0.6952040745376165,0.7012484737484737,0.70645964360587,0.7010229071834448,47896.0,49760.0,58384.0,51926.4,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,1496.75,1555.0,1824.5,1622.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3512.5,3788.5,4175.5,3801.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7638928318270696,0.7982438996623273,0.8475889731443103,0.8047926167029846,0.9873836518409883,0.9921305807807834,0.9944856559743054,0.9889361444629365,0.9833333333333333,0.9833333333333333,1.0,0.9816666666666667,4.859930086694667e-06,6.826450995041781e-05,0.0012205210086978287,0.0013647407811592884,-0.31708517169748374,-0.2709005749729916,-0.2479907116801567,-0.28627463470062414,12.5,16.0,18.75,16.7,1.0,1.0,1.0,1.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.027585435928264974,0.05554342657078728,0.09714241227975981,0.07433397059509786,,,,,,,,,,,,,,,,
consensus_median,msg_drop,1.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-19.025110380737974,-16.254054690410573,-14.884474061156599,-17.177275975662912,14.884474061156599,16.254054690410573,19.025110380737974,17.177275975662912,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.884474061156602,16.254054690410573,19.02511038073797,17.177275975662912,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
consensus_median,partition,0.0,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-0.004674925613745541,-0.00038241358128662383,-5.41637785283207e-05,-0.020866944423471617,5.41637785283207e-05,0.00038241358128662383,0.004674925613745541,0.020866944423471617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,5040.0,5340.0,6000.0,5424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161280.0,170880.0,192000.0,173568.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114747606682085,0.8599951352284371,0.9082570728125441,0.8657678038404789,0.9040093524712616,0.9763842220954819,0.9889876806036689,0.8851186050996578,1.0,1.0,1.0,1.0,0.00016395163288808655,0.0011461298269563555,0.007940571552287536,0.021671196450913748,-0.3170850454888756,-0.2708821267506988,-0.24748975212765184,-0.28594015052065735,14.5,16.5,18.75,16.6,1.0,1.0,1.0,1.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,1.0244331844320258,1.3458321601703604,1.5159336227349283,1.3426265259552532,,,,,,,,,,,,,,,,
consensus_median,partition,0.1,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-4.589854627184451,-1.746555055890183,-0.7030028879264703,-2.53519169352522,0.7030028879264703,1.746555055890183,4.589854627184451,2.53519169352522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,4320.0,4800.0,5415.0,4848.0,0.8767857142857143,0.8975815850815851,0.9031914893617021,0.892612896385832,0.09680851063829785,0.10241841491841491,0.12321428571428569,0.10738710361416808,138240.0,153600.0,173280.0,155136.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,4320.0,4800.0,5415.0,4848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714628098617892,0.9772791836536123,0.9846934135854686,0.976762127676712,0.4010955244980585,0.4574647192674083,0.48885460960555893,0.4771280937012613,0.6375000000000001,1.0,1.0,0.8416666666666668,0.7103787671310323,1.750777108415376,4.597267046889496,2.539019622671343,-0.29234861239498383,-0.2459143379872279,-0.18978172602451493,-0.24403473803562817,48.0,48.0,48.0,48.0,0.0,0.0,0.0,0.1,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.8842162870286436,1.2130110633697608,1.3433138973250773,1.2033878608038124,,,,,,,,,,,,,,,,
consensus_median,partition,0.25,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-6.018120526635769,-4.760047838345243,-2.508460613074772,-5.083391288862081,2.508460613074772,4.760047838345243,6.018120526635769,5.083391288862081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,3645.0,4050.0,4485.0,4050.0,0.7083333333333334,0.7526595744680851,0.7805429864253394,0.7448887421416763,0.21945701357466063,0.24734042553191488,0.29166666666666663,0.2551112578583238,116640.0,129600.0,143520.0,129600.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,3645.0,4050.0,4485.0,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874653042075009,0.9891054865202131,0.991134140919161,0.9893339296868111,0.29726788332091475,0.35912289952591964,0.41684045573808803,0.3625338808181512,0.6625,0.825,1.0,0.795,2.508690861560508,4.759854163029219,6.017087332282444,5.084968382761774,-0.23122949669748682,-0.21716517607396096,-0.1601187888541638,-0.20156474478001388,,,,,0.0,0.0,0.0,0.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,0.5686907553582905,0.6983085111830164,0.7270296305536392,0.6997044264029464,,,,,,,,,,,,,,,,
consensus_median,partition,0.5,10,20.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,-9.992560698124429,-8.853857401281598,-7.496231096797577,-8.751386590454333,7.496231096797577,8.853857401281598,9.992560698124429,8.751386590454333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,5340.0,6000.0,5424.0,2265.0,2670.0,3195.0,2718.0,0.4748168498168498,0.4935185185185186,0.5197050290135397,0.4973734680669056,0.48029497098646035,0.5064814814814814,0.5251831501831502,0.5026265319330944,72480.0,85440.0,102240.0,86976.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,2265.0,2670.0,3195.0,2718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915240643568541,0.9937504703413832,0.9979929167032993,0.9922393196862718,0.21491389520824605,0.2885468854795278,0.32885838261242245,0.3195917534958899,0.4416666666666667,1.0,1.0,0.765,7.495805125913977,8.853857464701223,9.992744129598933,8.752411613456278,-0.18752346290371308,-0.1640559414473051,-0.08741155423848046,-0.14043148975347633,,,,,0.0,0.0,0.0,0.0,1.0244331844320258,1.3458321601703604,1.5159336227349287,1.3426265259552532,4.7512287924996306e-17,1.466400018336613e-16,4.3884122419875164e-16,2.1024380820900604e-16,,,,,,,,,,,,,,,,
